編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPWOMLNKKHLGFCB18CB,坡道平面,2100000,30.60,地下二樓
RPWOMLNKKHLGFCB18CB,坡道平面,2200000,30.60,地下二樓
RPPNMLNKKHLGFCB37CB,坡道平面,2250000,43.70,地下二樓
RPQNMLMKKHLGFBB27CB,坡道平面,2100000,31.38,地下二樓
RPQNMLMKKHLGFBB27CB,坡道平面,2100000,31.38,地下二樓
RPPOMLNLKHLGFCB57CB,坡道平面,2750000,25.44,地下三樓
RPSNMLMLKHLGFCB67CB,坡道平面,2100000,30.60,地下二樓
RPPNMLOLKHLGFBB47CB,坡道平面,2130000,29.80,地下五樓含以下
RPQNMLLLKHLGFCB37CB,坡道平面,2100000,30.60,地下二樓
RPPNMLMLKHLGFCB37CB,坡道平面,2100000,30.60,地下二樓
RPPNMLMLKHLGFCB37CB,坡道平面,2100000,30.60,地下二樓
RPQNMLOLKHLGFBB57CB,坡道平面,2130000,29.80,地下五樓含以下
RPQNMLKLKHLGFDB37CB,坡道平面,1800000,32.33,地下三樓
RPRNMLMLKHLGFCB57CB,坡道平面,2300000,42.35,地下三樓
RPTNMLPKKHLGFDB08CB,坡道平面,2600000,37.83,地下一樓
RPSNMLPKKHLGFDB97CB,坡道平面,2500000,37.83,地下一樓
RPRNMLNLKHLGFBB57CB,坡道平面,2350000,32.95,地下五樓含以下
RPTNMLNKKHLGFDB87CB,坡道機械,800000,8.12,地下一樓
RPRNMLKLKHLGFFB67CB,坡道平面,1300000,26.21,地下二樓
RPPNMLPKKHLGFBB47CB,其他,1250000,7.50,一樓
RPQNMLNLKHLGFBB47CB,坡道平面,2850000,29.48,地下二樓
RPPNMLKLKHLGFDB27CB,坡道平面,1800000,32.33,地下三樓
RPWNMLPLKHLGFCB38CB,坡道平面,2300000,29.78,地下二樓
RPQNMLOLKHLGFDB77CB,坡道平面,2000000,32.33,地下一樓
RPPNMLMJLHLGFKB08CB,坡道平面,1400000,32.79,地下二樓
RPQNMLMJLHLGFKB18CB,坡道平面,1400000,32.79,地下二樓
RPPNMLMJLHLGFAB07CB,升降機械,1000000,5.65,一樓
RPQNMLLJLHLGFIB87CB,坡道平面,1700000,29.06,地下一樓
RPPNMLLJLHLGFIB77CB,坡道平面,1650000,29.06,地下一樓
RPQOMLPLKHLGFCB87CB,坡道平面,2100000,28.42,地下四樓
RPRNMLMJLHLGFBB37CB,坡道平面,2200000,25.98,地下二樓
RPRNMLMJLHLGFBB37CB,坡道平面,2050000,25.98,地下二樓
RPSNMLPLKHLGFBB87CB,升降機械,1500000,19.58,地下二樓
