鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔里３鄰大埔一街１９７號三樓之一,0.0,,,,1150211,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1050421,119.61,3,2,2,有,有,有,12500,105,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPQNMLNKKHLGFDK58CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮竹南里１５鄰民族街６３號八樓之六,0.0,,,,1150212,土地0建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871111,58.03,2,2,1,有,有,有,12000,207,,0.0,0,續租案件；,RPRNMLNKKHLGFDK68CC,整棟(戶)出租,有,1150228~1160227,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔里１鄰大埔一街７５號三樓之二,0.0,,,,1150212,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051012,133.93,3,2,2,有,有,有,19800,148,,0.0,0,續租案件；,RPSNMLNKKHLGFDK78CC,整棟(戶)出租,有,1150221~1160220,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
苗栗市,租賃房屋,苗栗縣苗栗市文山里５鄰至公路６０２巷１３號２樓之３,0.0,,,,1150213,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101124,104.31,3,2,2,有,有,無,15000,144,,0.0,0,未租賃車位，建物登記含有車位面積；,RPSNMLOLKHLGFBK78CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
造橋鄉,租賃房屋,苗栗縣造橋鄉九車籠５０號,0.0,,,,1150213,土地0建物1車位0,見其他登記事項,1,倉庫,工業用,有強鋼架造,0690831,1435.0,0,0,0,無,無,無,140000,,,0.0,0,,RPPNMLOLKHLGFDK68CC,,無,1150301~1160228,無,,
頭份市,租賃房屋,苗栗縣頭份市公園七街６３號５樓,0.0,,,,1150212,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091016,115.19,3,2,2,有,有,有,20000,174,,0.0,0,,RPRNMLOLKHLGFFK09CC,整棟(戶)出租,有,1150401~1160331,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
頭份市,租賃房屋,苗栗縣頭份市建國里１２鄰建國路１２２巷２９號六樓,0.0,,,,1150212,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820609,115.75,3,2,2,有,有,有,17500,151,,0.0,0,,RPTNMLOLKHLGFFK66CC,整棟(戶)出租,無,1150213~1160212,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街６０號６樓,0.0,,,,1150225,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090915,117.02,2,1,1,有,有,有,23324,199,坡道平面,30.75,0,租金含稅租金總額含管理費；,RPPNMLPLKHLGFDK78CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
後龍鎮,租賃房屋,苗栗縣後龍鎮校椅里１２鄰校椅一路４６０號５樓之２,0.0,,,,1150213,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1090908,90.8,2,1,1,有,有,有,14000,154,,0.0,0,未租賃車位，建物登記含有車位面積；,RPUNMLPLKHLGFDK66CC,整棟(戶)出租,有,1150324~1160323,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
