鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新營區,車位,臺南市新營區民治路４１號等７４戶,0.0,,,,1150601,土地0建物1車位1,,,其他,,,,27.88,0,0,0,無,有,1350000,,坡道平面,27.88,1350000,因買賣產生稅賦及代辦廢由賣方負擔；建物坐落地號：民治段363地號；僅車位交易；,RPQNMLOJOHLGFDD28EA,0.0,0.0,0.0,有,0001
新市區,土地,三德段1012地號,6.38,住,,,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,592064,92800,,0.0,0,買方負擔土地增值稅賣清親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPJOHLGFHD56DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺南市北區北華街１７０巷４７號,22.01,商,,,1150602,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0561010,35.18,2,1,1,有,無,3000000,85276,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPXNMLOJOHLGFAD58DA,35.18,0.0,0.0,無,
左鎮區,土地,左鎮段138-3地號,1167.85,,一般農業區,農牧用地,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,460000,394,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSJOHLGFHD56DA,0.0,0.0,0.0,無,
白河區,土地,馬稠後段222-7地號,1073.0,,山坡地保育區,農牧用地,1150503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,559,,0.0,0,,RPSNMLPJNHLGFED48DA,0.0,0.0,0.0,無,
柳營區,土地,士林段87地號,471.58,農,,,1150507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12125250,25712,,0.0,0,,RPSNMLRJNHLGFDD58DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區民生路３３６巷４８號四樓,24.57,住,,,1150503,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830118,118.75,3,2,2,有,有,4000000,33684,,0.0,0,,RPOOMLRJNHLGFDD28DA,80.47,0.0,4.78,有,
新營區,土地,周武段60地號,97.75,住,,,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4730000,48389,,0.0,0,,RPRNMLSJNHLGFDD58DA,0.0,0.0,0.0,無,
新營區,土地,新民段240地號,86.97,住,,,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,17247,,0.0,0,未登記建物；,RPSNMLLKNHLGFDD18EA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區府前一街１７９號五樓之１,6.85,都市：其他:住宅區,,,1150503,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780112,28.18,1,0,1,有,無,1200000,42583,,0.0,0,,RPUNMLRJNHLGFAD48DA,20.9,0.0,3.24,無,
下營區,土地,下營段2709-1地號,27.16,農,,,1150506,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,4418,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRJNHLGFFD68DA,0.0,0.0,0.0,無,
安南區,土地,州南段430-1地號,88.33,都市：其他:細部計畫道路用地,,,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1785000,20208,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRJNHLGFBD18EA,0.0,0.0,0.0,無,
白河區,土地,河保段1130地號,73.0,住,,,1150506,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,330000,4521,,0.0,0,,RPPNMLLKNHLGFED97EA,0.0,0.0,0.0,無,
安平區,房地(土地+建物),臺南市安平區府前三街１２９號三樓之１２,6.85,住,,,1150502,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850106,36.3,1,0,1,有,有,2500000,68871,,0.0,0,其他增建；,RPUNMLLKNHLGFAD97DA,23.07,0.0,4.61,有,0002
新營區,土地,東站段1769地號,201.02,,,,1150506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,9949,,0.0,0,鐵路用地公共設施保留地,RPQOMLRJNHLGFDD48DA,0.0,0.0,0.0,無,
新營區,土地,東站段1770地號,980.04,,,,1150506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10240000,10449,,0.0,0,鐵路用地公共設施保留地,RPROMLRJNHLGFDD58DA,0.0,0.0,0.0,無,
白河區,土地,埤子頭段五汴頭小段694地號,6383.0,,特定農業區,農牧用地,1150512,土地9建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4398785,689,,0.0,0,,RPQNMLMKNHLGFED08DA,0.0,0.0,0.0,無,
左鎮區,土地,內庄子段171地號,506.33,,一般農業區,農牧用地,1150504,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,987,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLSJNHLGFHD66DA,0.0,0.0,0.0,無,
左鎮區,土地,菜寮段297-7地號,547.0,,一般農業區,農牧用地,1150503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,1645,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLKNHLGFHD28DA,0.0,0.0,0.0,無,
